,Unnamed: 0.1,Duration,Checking account,Credit amount,Purpose,Job,Sex,data_source,Saving accounts,Housing,Risk,Age,value,Unnamed: 0
3862,3862,12,,1736,furniture/equipment,1.0,female,kaggle,little,own,good,31,391779.0,995
3863,3863,6,little,3676,car,2.0,male,kaggle,little,rent,good,37,391779.0,617
3864,3864,10,,2901,car,2.0,female,kaggle,,rent,good,31,391779.0,767
3865,3865,24,rich,1377,radio/TV,2.0,female,kaggle,moderate,free,good,47,391779.0,702
3866,3866,12,,1393,education,2.0,,kaggle,little,own,good,,391779.0,635
3867,3867,36,moderate,6948,car,3.0,male,kaggle,little,rent,good,35,391779.0,7
3868,3868,48,moderate,3979,radio/TV,2.0,male,kaggle,,own,good,41,391779.0,568
3869,3869,45,moderate,3031,radio/TV,2.0,male,kaggle,moderate,rent,bad,21,391779.0,194
3870,3870,24,,2578,radio/TV,2.0,male,kaggle,rich,own,good,34,391779.0,567
3871,3871,11,little,3939,car,1.0,male,kaggle,little,own,good,40,391779.0,969
3872,3872,6,,783,car,1.0,male,kaggle,,own,good,26,391779.0,55
3873,3873,6,,,car,2.0,female,kaggle,little,own,good,37,391779.0,515
3874,3874,30,,2333,radio/TV,3.0,male,kaggle,quite rich,own,good,30,391779.0,40
3875,3875,24,little,4020,furniture/equipment,2.0,male,kaggle,little,own,good,27,391779.0,31
3876,3876,48,,11590,car,1.0,female,kaggle,moderate,rent,bad,24,391779.0,333
3877,3877,18,,1169,radio/TV,2.0,male,kaggle,,own,good,29,391779.0,894
3878,3878,24,,4679,car,1.0,male,kaggle,little,own,good,35,391779.0,469
3879,3879,12,little,900,car,2.0,male,kaggle,,own,bad,23,391779.0,661
3880,3880,36,,7678,furniture/equipment,2.0,female,kaggle,quite rich,own,good,40,391779.0,870
3881,3881,36,moderate,5800,car,2.0,male,kaggle,little,own,good,34,391779.0,893
3882,3882,24,,,car,2.0,male,kaggle,little,own,bad,45,391779.0,652
3883,3883,12,moderate,1158,radio/TV,2.0,male,kaggle,quite rich,own,good,26,391779.0,41
3884,3884,12,,1413,car,2.0,male,kaggle,rich,own,good,55,391779.0,209
3885,3885,24,moderate,11938,vacation/others,3.0,male,kaggle,little,own,bad,39,391779.0,105
3886,3886,24,,3777,furniture/equipment,2.0,male,kaggle,rich,own,good,50,391779.0,183
3887,3887,9,,1980,furniture/equipment,2.0,female,kaggle,little,rent,bad,19,391779.0,633
3888,3888,27,,4526,furniture/equipment,1.0,male,kaggle,rich,own,good,32,391779.0,863
3889,3889,12,little,2578,furniture/equipment,3.0,female,kaggle,little,free,good,55,391779.0,396
3890,3890,24,,2375,business,2.0,male,kaggle,quite rich,own,good,44,391779.0,830
3891,3891,18,moderate,2427,business,2.0,male,kaggle,,own,good,42,391779.0,977
3892,3892,18,,1817,furniture/equipment,2.0,female,kaggle,little,own,good,28,391779.0,920
3893,3893,18,moderate,6260,car,1.0,male,kaggle,little,rent,good,28,391779.0,112
3894,3894,24,little,2483,furniture/equipment,2.0,male,kaggle,quite rich,own,good,22,391779.0,743
3895,3895,24,little,3349,furniture/equipment,2.0,male,kaggle,quite rich,free,bad,30,391779.0,946
3896,3896,24,,6313,car,3.0,male,kaggle,,own,good,41,391779.0,791
3897,3897,20,little,2212,furniture/equipment,2.0,male,kaggle,,own,good,39,391779.0,380
3898,3898,18,,3422,furniture/equipment,2.0,male,kaggle,little,own,good,47,391779.0,844
3899,3899,30,rich,3017,radio/TV,2.0,male,kaggle,little,own,good,47,391779.0,669
3900,3900,48,moderate,6416,business,2.0,female,kaggle,little,rent,bad,59,391779.0,728
3901,3901,16,moderate,1175,car,0.0,male,kaggle,little,free,good,68,391779.0,187
3902,3902,24,moderate,2896,radio/TV,2.0,male,kaggle,moderate,own,good,29,391779.0,692
3903,3903,10,,1597,car,1.0,male,kaggle,quite rich,,good,40,391779.0,413
3904,3904,22,,2675,radio/TV,2.0,male,kaggle,quite rich,own,good,40,391779.0,786
3905,3905,24,,3621,radio/TV,2.0,male,kaggle,moderate,own,bad,31,391779.0,949
3906,3906,12,,1076,business,2.0,male,kaggle,little,own,good,26,391779.0,290
3907,3907,12,rich,1297,radio/TV,2.0,male,kaggle,little,rent,good,23,391779.0,660
3908,3908,48,moderate,8358,car,2.0,female,kaggle,quite rich,own,good,30,391779.0,945
3909,3909,48,little,6999,radio/TV,2.0,male,kaggle,little,own,bad,34,391779.0,552
3910,3910,18,little,1131,furniture/equipment,2.0,female,kaggle,little,own,bad,33,391779.0,166
3911,3911,30,moderate,4280,business,1.0,female,kaggle,moderate,rent,bad,26,391779.0,739
3912,3912,24,moderate,1355,car,1.0,female,kaggle,little,own,bad,25,391779.0,634
3913,3913,9,little,1422,car,3.0,male,kaggle,little,free,bad,27,391779.0,878
3914,3914,6,little,14896,car,3.0,male,kaggle,little,own,bad,68,391779.0,917
3915,3915,12,moderate,2762,furniture/equipment,2.0,female,kaggle,,own,bad,25,391779.0,424
3916,3916,36,little,987657,education,3.0,female,kaggle,little,own,bad,25,391779.0,771
3917,3917,12,little,3651,car,2.0,male,kaggle,rich,own,good,31,391779.0,689
3918,3918,15,,3029,car,2.0,male,kaggle,little,own,good,33,391779.0,749
3919,3919,24,rich,947,car,2.0,male,kaggle,little,free,bad,38,391779.0,648
3920,3920,18,little,2473,furniture/equipment,0.0,male,kaggle,little,own,bad,25,391779.0,364
3921,3921,12,moderate,685,car,1.0,male,kaggle,little,own,bad,25,391779.0,313
3922,3922,18,,1505,radio/TV,3.0,male,kaggle,little,free,good,32,391779.0,717
3923,3923,12,,707,radio/TV,2.0,male,kaggle,little,own,good,30,391779.0,222
3924,3924,33,,7253,,3.0,male,kaggle,little,own,,35,391779.0,411
3925,3925,42,little,7174,radio/TV,3.0,female,kaggle,,own,bad,30,391779.0,116
3926,3926,12,little,1498,radio/TV,2.0,female,kaggle,little,own,good,23,391779.0,934
3927,3927,24,,1474,car,2.0,male,kaggle,moderate,own,good,33,391779.0,855
3928,3928,48,,6110,education,2.0,male,kaggle,little,free,good,31,391779.0,36
3929,3929,36,little,6887,education,2.0,male,kaggle,little,own,bad,29,391779.0,131
3930,3930,12,little,3499,car,2.0,female,kaggle,little,own,bad,29,391779.0,129
3931,3931,36,moderate,12389,car,2.0,male,kaggle,,free,bad,37,391779.0,563
3932,3932,18,,6761,car,2.0,male,kaggle,,rent,bad,68,391779.0,846
3933,3933,6,little,860,car,2.0,female,kaggle,little,own,good,39,391779.0,146
3934,3934,48,moderate,8487,car,2.0,female,kaggle,,own,good,24,391779.0,130
3935,3935,24,little,2439,radio/TV,2.0,female,kaggle,little,own,bad,35,391779.0,862
3936,3936,15,little,1053,radio/TV,2.0,male,kaggle,little,own,good,27,391779.0,407
3937,3937,24,little,7721,furniture/equipment,2.0,female,kaggle,,own,good,30,391779.0,108
3938,3938,18,little,976,car,1.0,female,kaggle,little,own,bad,23,391779.0,751
3939,3939,18,little,1049,furniture/equipment,2.0,female,kaggle,little,rent,good,21,391779.0,926
3940,3940,24,little,1381,car,2.0,female,kaggle,,own,bad,35,391779.0,414
3941,3941,24,little,6872,furniture/equipment,2.0,male,kaggle,little,own,bad,55,391779.0,924
3942,3942,6,little,609,car,2.0,female,kaggle,little,own,good,37,391779.0,515
3943,3943,12,moderate,1995,car,2.0,male,kaggle,moderate,own,good,27,391779.0,553
3944,3944,24,moderate,4241,business,1.0,male,kaggle,,own,bad,36,391779.0,597
3945,3945,24,little,3234,furniture/equipment,1.0,female,kaggle,little,rent,bad,23,391779.0,570
3946,3946,16,little,2625,car,2.0,male,kaggle,little,rent,bad,43,391779.0,900
3947,3947,48,little,7119,furniture/equipment,2.0,male,kaggle,little,free,bad,53,391779.0,522
3948,3948,24,,1559,business,2.0,male,kaggle,little,own,good,50,391779.0,843
3949,3949,48,moderate,12204,business,3.0,male,kaggle,,own,good,,391779.0,615
3950,3950,6,little,662,car,1.0,male,kaggle,little,own,good,41,391779.0,529
3951,3951,15,moderate,1444,radio/TV,2.0,male,kaggle,,own,good,23,391779.0,632
3952,3952,,,,,,,kaggle,,,good,37,391779.0,564
3953,3953,24,,2978,business,2.0,male,kaggle,,own,good,32,391779.0,223
3954,3954,27,moderate,2520,radio/TV,1.0,male,kaggle,quite rich,own,bad,23,391779.0,966
3955,3955,21,moderate,2767,business,1.0,male,kaggle,moderate,rent,bad,61,391779.0,237
3956,3956,18,,3229,car,3.0,male,kaggle,,own,good,38,391779.0,352
3957,3957,6,,660,repairs,1.0,male,kaggle,quite rich,rent,good,23,391779.0,436
3958,3958,48,,10222,radio/TV,2.0,male,kaggle,,own,good,37,391779.0,657
3959,3959,12,little,1262,furniture/equipment,1.0,male,kaggle,,own,good,49,391779.0,277
3960,3960,12,rich,,,2.0,,kaggle,quite rich,own,,28,391779.0,409
3961,3961,9,,1313,furniture/equipment,2.0,male,kaggle,little,own,good,20,391779.0,428
3962,3962,24,little,2812,car,2.0,female,kaggle,,rent,good,26,391779.0,770
3963,3963,24,little,2483,furniture/equipment,2.0,male,kaggle,quite rich,own,good,22,391779.0,743
3964,3964,36,little,9629,car,2.0,male,kaggle,little,own,bad,24,391779.0,812
3965,3965,,,,,,,kaggle,,,bad,29,391779.0,557
3966,3966,15,,1478,radio/TV,2.0,male,kaggle,little,own,good,33,391779.0,682
3967,3967,12,,1386,car,2.0,female,kaggle,quite rich,own,bad,26,391779.0,647
3968,3968,6,little,343,domestic appliances,2.0,female,kaggle,little,own,good,27,391779.0,458
3969,3969,18,little,2124,furniture/equipment,2.0,female,kaggle,little,rent,bad,24,391779.0,761
3970,3970,9,,2406,furniture/equipment,3.0,male,kaggle,little,own,good,31,391779.0,394
3971,3971,24,,,radio/TV,2.0,male,kaggle,,own,good,53,391779.0,16
3972,3972,30,little,10623,car,3.0,male,kaggle,little,free,good,38,391779.0,205
3973,3973,12,,2279,radio/TV,2.0,male,kaggle,,free,good,37,391779.0,681
3974,3974,13,,1409,radio/TV,2.0,female,kaggle,moderate,own,good,64,391779.0,987
3975,3975,24,moderate,3512,car,2.0,male,kaggle,moderate,own,good,38,391779.0,158
3976,3976,10,,2069,furniture/equipment,,male,kaggle,,,good,26,391779.0,24
3977,3977,12,,1503,car,2.0,male,kaggle,little,rent,good,41,391779.0,532
3978,3978,36,rich,5848,radio/TV,2.0,male,kaggle,little,own,good,24,391779.0,152
3979,3979,36,,2613,repairs,2.0,male,kaggle,little,own,good,27,391779.0,225
3980,3980,15,little,2511,car,2.0,female,kaggle,little,rent,good,23,391779.0,746
3981,3981,48,,4844,business,3.0,male,kaggle,little,rent,bad,33,391779.0,981
3982,3982,48,moderate,5096,furniture/equipment,3.0,female,kaggle,little,own,bad,30,391779.0,444
3983,3983,36,moderate,12612,education,2.0,male,kaggle,moderate,free,bad,47,391779.0,87
3984,3984,18,moderate,3872,repairs,2.0,female,kaggle,little,own,good,67,391779.0,779
3985,3985,30,moderate,1715,radio/TV,2.0,female,kaggle,,own,good,26,391779.0,965
3986,3986,24,moderate,5743,education,2.0,female,kaggle,little,free,good,24,391779.0,340
3987,3987,36,,2862,car,,,kaggle,,,good,,391779.0,687
3988,3988,36,moderate,3804,radio/TV,2.0,female,kaggle,little,own,bad,42,391779.0,301
3989,3989,12,,701,education,2.0,male,kaggle,little,own,good,32,391779.0,318
3990,3990,60,,6527,car,2.0,male,kaggle,,free,good,34,391779.0,685
3991,3991,6,,250,car,1.0,female,kaggle,rich,own,good,41,391779.0,725
3992,3992,24,little,1987,radio/TV,1.0,male,kaggle,little,rent,bad,21,391779.0,731
3994,3994,21,,2476,car,3.0,male,kaggle,,own,good,46,391779.0,712
3995,3995,24,little,1442,car,2.0,female,kaggle,little,rent,bad,23,391779.0,596
3996,3996,12,little,1498,radio/TV,2.0,female,kaggle,little,own,good,23,391779.0,934
3997,3997,24,little,2439,radio/TV,2.0,female,kaggle,little,own,bad,35,391779.0,862
3998,3998,9,moderate,1136,education,2.0,male,kaggle,rich,free,bad,32,391779.0,349
3999,3999,7,moderate,2329,radio/TV,2.0,female,kaggle,little,own,good,45,391779.0,600
4000,4000,24,moderate,1837,education,1.0,female,kaggle,little,free,bad,34,391779.0,602
4001,4001,24,moderate,4113,car,2.0,female,kaggle,quite rich,rent,bad,28,391779.0,952
4002,4002,48,little,6331,car,2.0,male,kaggle,little,free,bad,46,391779.0,701
4003,4003,15,,1300,car,2.0,male,kaggle,,,good,45,391779.0,609
4004,4004,8,little,3398,car,1.0,male,kaggle,little,own,good,39,391779.0,325
4005,4005,12,,930,radio/TV,2.0,male,kaggle,,own,good,65,391779.0,807
4006,4006,18,moderate,3001,furniture/equipment,2.0,female,kaggle,little,rent,good,40,391779.0,369
4007,4007,12,moderate,1007,car,2.0,male,kaggle,rich,own,good,22,391779.0,67
4008,4008,12,rich,1474,furniture/equipment,3.0,female,kaggle,little,own,good,33,391779.0,34
4009,4009,6,little,1198,education,2.0,female,kaggle,little,free,bad,35,391779.0,711
4010,4010,24,,5103,radio/TV,2.0,male,kaggle,little,free,good,47,391779.0,683
4011,4011,24,,,radio/TV,,,kaggle,,,good,,391779.0,
4012,4012,30,moderate,2181,car,2.0,male,kaggle,,own,good,36,391779.0,882
4013,4013,4,,1455,car,1.0,male,kaggle,little,own,good,42,391779.0,
4014,4014,9,little,1366,radio/TV,2.0,female,kaggle,little,rent,bad,22,391779.0,922
4015,4015,24,,3863,business,2.0,male,kaggle,little,free,good,32,391779.0,599
4016,4016,18,little,4380,car,1.0,male,kaggle,moderate,own,good,35,391779.0,737
4017,4017,18,little,1217,domestic appliances,1.0,male,kaggle,little,own,bad,47,391779.0,588
4018,4018,60,moderate,9157,radio/TV,,,kaggle,,free,good,27,391779.0,616
4019,4019,24,little,3632,car,2.0,female,kaggle,little,rent,good,22,391779.0,
4020,4020,18,little,2249,car,3.0,male,kaggle,moderate,own,good,30,391779.0,88
4021,4021,36,,7678,furniture/equipment,2.0,female,kaggle,quite rich,own,good,40,391779.0,870
4022,4022,10,little,2132,furniture/equipment,2.0,female,kaggle,,rent,good,27,391779.0,117
4023,4023,24,,,car,,,kaggle,,,bad,,391779.0,
4024,4024,24,rich,1275,business,2.0,male,kaggle,rich,own,good,36,391779.0,729
4025,4025,12,moderate,1155,radio/TV,1.0,male,kaggle,little,own,good,40,391779.0,765
4026,4026,9,rich,745,radio/TV,1.0,female,kaggle,little,own,bad,28,391779.0,936
4027,4027,18,little,1442,car,1.0,male,kaggle,little,free,bad,32,391779.0,853
4028,4028,42,little,4370,radio/TV,2.0,male,kaggle,little,own,bad,26,391779.0,639
4029,4029,36,moderate,2384,repairs,1.0,male,kaggle,little,rent,bad,33,391779.0,583
4030,4030,15,little,975,furniture/equipment,2.0,male,kaggle,little,own,good,25,391779.0,690
4031,4031,30,,7485,car,3.0,female,kaggle,,own,bad,53,391779.0,175
4032,4032,27,moderate,8318,business,3.0,female,kaggle,little,free,bad,42,391779.0,491
4033,4033,12,,1386,car,2.0,female,kaggle,quite rich,own,,26,391779.0,647
4034,4034,,,,,2.0,male,kaggle,little,own,,26,391779.0,481
4035,4035,12,little,1282,furniture/equipment,2.0,female,kaggle,little,rent,bad,20,391779.0,155
4036,4036,15,moderate,802,radio/TV,2.0,male,kaggle,little,own,bad,37,391779.0,265
4037,4037,15,little,1845,furniture/equipment,2.0,female,kaggle,little,rent,good,46,391779.0,
4038,4038,60,,13756,car,3.0,male,kaggle,,free,good,63,391779.0,373
4039,4039,24,little,1358,vacation/others,3.0,male,kaggle,,own,bad,40,391779.0,594
4040,4040,10,,2210,furniture/equipment,1.0,male,kaggle,little,rent,bad,25,391779.0,864
4041,4041,10,,1287,car,1.0,male,kaggle,,own,good,45,391779.0,297
4042,4042,12,little,1082,car,2.0,male,kaggle,little,own,bad,48,391779.0,835
4043,4043,48,little,4788,car,2.0,male,kaggle,little,own,good,26,391779.0,286
4044,4044,42,little,7174,radio/TV,3.0,female,kaggle,,own,bad,30,391779.0,116
4045,4045,12,,1493,radio/TV,2.0,female,kaggle,little,own,good,34,391779.0,638
4046,4046,24,,9277,car,2.0,male,kaggle,,free,good,48,391779.0,881
4047,4047,6,,1538,education,2.0,female,kaggle,little,own,good,56,391779.0,680
4048,4048,21,little,1602,car,2.0,male,kaggle,little,own,good,30,391779.0,825
4049,4049,15,little,806,business,1.0,female,kaggle,little,own,good,22,391779.0,573
4050,4050,21,,2476,car,3.0,male,kaggle,,own,good,46,391779.0,712
4051,4051,30,little,3108,furniture/equipment,1.0,male,kaggle,little,own,bad,31,391779.0,766
4052,4052,18,little,7511,car,2.0,male,kaggle,,free,bad,51,391779.0,796
4053,4053,30,moderate,1919,radio/TV,3.0,male,kaggle,moderate,own,bad,30,391779.0,935
4054,4054,9,,3577,car,2.0,male,kaggle,moderate,rent,good,26,391779.0,859
4055,4055,36,little,5493,car,2.0,male,kaggle,little,free,good,42,391779.0,501
4056,4056,15,rich,2687,business,2.0,male,kaggle,little,rent,good,26,391779.0,512
4057,4057,24,,937,education,1.0,male,kaggle,little,own,good,27,391779.0,579
4058,4058,48,little,7685,business,2.0,female,kaggle,little,rent,bad,37,391779.0,375
4059,4059,6,rich,709,car,0.0,male,kaggle,rich,own,good,27,391779.0,140
4060,4060,12,moderate,1484,radio/TV,2.0,male,kaggle,,own,bad,25,391779.0,435
4061,4061,6,,1595,radio/TV,2.0,male,kaggle,little,own,good,51,391779.0,241
4062,4062,8,moderate,907,business,2.0,male,kaggle,little,own,good,26,391779.0,810
4063,4063,10,,1347,radio/TV,,,kaggle,,,good,,391779.0,686
4064,4064,6,moderate,1068,radio/TV,2.0,male,kaggle,little,own,good,28,391779.0,329
4065,4065,24,little,1371,car,2.0,female,kaggle,,rent,bad,25,391779.0,775
4066,4066,48,little,4308,business,2.0,female,kaggle,little,rent,bad,24,391779.0,11
4067,4067,60,,10366,car,3.0,male,kaggle,little,own,good,42,391779.0,672
4068,4068,12,moderate,585,radio/TV,2.0,,kaggle,little,,,20,391779.0,513
4069,4069,24,moderate,3878,car,2.0,male,kaggle,moderate,own,good,37,391779.0,284
4070,4070,12,,3331,furniture/equipment,2.0,male,kaggle,little,own,good,42,391779.0,867
4071,4071,24,,1278,radio/TV,3.0,male,kaggle,little,own,good,36,391779.0,904
4072,4072,6,,2080,car,2.0,male,kaggle,quite rich,own,good,24,391779.0,673
4073,4073,18,moderate,12976,car,3.0,female,kaggle,little,free,bad,38,391779.0,381
4074,4074,24,little,3349,furniture/equipment,2.0,male,kaggle,quite rich,free,bad,30,391779.0,946
4075,4075,18,moderate,12976,car,3.0,female,kaggle,little,free,bad,38,391779.0,381
4076,4076,45,little,1845,radio/TV,2.0,male,kaggle,little,free,bad,23,391779.0,998
4077,4077,20,moderate,,car,3.0,male,kaggle,,rent,good,36,391779.0,99
4078,4078,48,,3609,business,2.0,female,kaggle,little,own,good,27,391779.0,667
4079,4079,24,,2223,radio/TV,2.0,male,kaggle,moderate,own,good,52,391779.0,773
4080,4080,10,moderate,7308,car,3.0,male,kaggle,little,free,good,70,391779.0,163
4081,4081,6,rich,1343,car,2.0,male,kaggle,little,own,good,46,391779.0,871
4082,4082,12,,3527,car,3.0,male,kaggle,,own,good,45,391779.0,940
4083,4083,24,,5507,repairs,2.0,male,kaggle,little,free,good,44,391779.0,520
4085,4085,9,moderate,1206,radio/TV,2.0,female,kaggle,little,own,good,25,391779.0,708
4086,4086,24,,2684,radio/TV,1.0,male,kaggle,little,own,good,35,391779.0,256
4087,4087,36,moderate,7432,car,2.0,female,kaggle,little,rent,good,54,391779.0,815
4088,4088,6,,250,car,1.0,female,kaggle,rich,own,good,41,391779.0,725
4089,4089,18,rich,2864,furniture/equipment,1.0,male,kaggle,little,own,bad,34,391779.0,543
4090,4090,24,moderate,2064,furniture/equipment,3.0,female,kaggle,little,own,bad,34,391779.0,172
4091,4091,24,rich,1344,car,1.0,male,kaggle,,own,bad,37,391779.0,302
4092,4092,36,little,2712,furniture/equipment,2.0,male,kaggle,little,own,bad,41,391779.0,822
4093,4093,24,little,3660,radio/TV,2.0,female,kaggle,little,own,good,28,391779.0,630
4094,4094,36,,,domestic appliances,,,kaggle,,,good,,391779.0,
4095,4095,24,,4042,car,2.0,male,kaggle,,own,good,43,391779.0,851
4096,4096,18,little,1217,domestic appliances,1.0,male,kaggle,little,own,bad,47,391779.0,588
4097,4097,12,,1291,radio/TV,2.0,female,kaggle,little,own,good,35,391779.0,238
4098,4098,12,,,business,3.0,female,kaggle,little,own,good,29,391779.0,85
4099,4099,18,moderate,1056,car,2.0,male,kaggle,little,own,bad,30,391779.0,580
4100,4100,24,,2039,radio/TV,2.0,male,kaggle,little,own,bad,,391779.0,405
4101,4101,9,rich,1126,radio/TV,2.0,,kaggle,,own,good,49,391779.0,502
4102,4102,9,,2301,furniture/equipment,2.0,female,kaggle,moderate,rent,good,22,391779.0,795
4103,4103,12,little,759,car,2.0,male,kaggle,,own,bad,26,391779.0,510
4104,4104,6,little,666,car,1.0,female,kaggle,rich,own,good,39,391779.0,250
4105,4105,24,,1287,car,2.0,female,kaggle,rich,own,good,37,391779.0,437
4106,4106,12,moderate,639,repairs,2.0,male,kaggle,little,own,bad,30,391779.0,127
4107,4107,30,moderate,2991,radio/TV,2.0,female,kaggle,,own,good,25,391779.0,912
4108,4108,8,little,1164,vacation/others,3.0,male,kaggle,little,free,good,51,391779.0,72
4109,4109,30,moderate,8386,furniture/equipment,2.0,male,kaggle,little,own,bad,49,391779.0,980
4110,4110,24,moderate,1743,radio/TV,1.0,male,kaggle,little,own,good,48,391779.0,989
4111,4111,24,,6842,car,3.0,male,kaggle,,own,good,46,391779.0,939
4112,4112,12,,1412,business,3.0,female,kaggle,little,own,good,29,391779.0,85
4113,4113,12,,3059,radio/TV,1.0,male,kaggle,rich,own,good,61,391779.0,8
4114,4114,12,little,795,education,2.0,female,kaggle,little,own,bad,53,391779.0,885
4115,4115,24,little,3349,furniture/equipment,2.0,male,kaggle,quite rich,free,bad,30,391779.0,
4116,4116,18,,2515,furniture/equipment,2.0,male,kaggle,little,own,good,43,391779.0,298
